user_id,activity_type,activity_energy_level,current_energy_level,predicted_score
user_031956,journal,94.1,83.6,90.1
user_031956,meditation,74.3,90.1,91.5
user_031956,mood,91.4,91.5,96.5
user_031956,music,91.4,96.5,96.3
user_031956,meditation,33.6,96.3,77.5
user_031957,community,67.1,0.0,67.0
user_031957,community,82.3,67.0,75.7
user_031957,music,85.6,75.7,86.9
user_031957,music,86.0,86.9,89.8
user_031957,journal,81.5,89.8,90.1
user_031957,community,80.1,90.1,86.9
user_031957,journal,97.3,86.9,97.0
user_031958,community,39.5,0.0,40.3
user_031958,meditation,4.2,40.3,25.5
user_031958,mood,91.4,25.5,50.8
user_031958,meditation,74.9,50.8,55.5
user_031958,meditation,23.5,55.5,47.8
user_031958,mood,88.6,47.8,65.8
user_031959,community,42.8,0.0,42.4
user_031959,music,47.6,42.4,43.4
user_031959,music,68.0,43.4,56.5
user_031959,music,76.8,56.5,65.0
user_031960,meditation,65.2,0.0,67.2
user_031960,community,82.4,67.2,75.9
user_031960,community,44.0,75.9,66.3
user_031960,music,74.1,66.3,71.5
user_031960,journal,70.7,71.5,78.1
user_031960,meditation,75.8,78.1,77.6
user_031960,journal,8.7,77.6,53.1
user_031960,community,5.8,53.1,36.4
user_031960,community,15.2,36.4,30.1
user_031961,mood,45.8,0.0,48.0
user_031961,community,80.7,48.0,65.6
user_031961,music,48.4,65.6,60.3
user_031961,community,58.7,60.3,62.2
user_031962,mood,52.5,0.0,53.2
user_031962,mood,2.4,53.2,34.6
user_031962,journal,49.3,34.6,41.8
user_031962,mood,8.0,41.8,31.0
user_031962,community,97.4,31.0,57.6
user_031962,music,70.3,57.6,64.0
user_031962,music,56.7,64.0,62.8
user_031962,meditation,82.5,62.8,72.1
user_031963,meditation,64.1,0.0,63.9
user_031963,community,67.0,63.9,65.1
user_031963,meditation,96.0,65.1,78.1
user_031963,meditation,7.7,78.1,58.6
user_031963,community,97.5,58.6,79.9
user_031963,journal,40.8,79.9,68.4
user_031963,music,33.4,68.4,62.1
user_031964,journal,3.6,0.0,4.3
user_031964,journal,88.1,4.3,41.3
user_031964,meditation,97.7,41.3,64.7
user_031964,music,52.5,64.7,61.3
user_031964,community,16.8,61.3,45.3
user_031964,music,78.6,45.3,57.5
user_031965,journal,70.2,0.0,69.1
user_031965,mood,82.5,69.1,70.2
user_031965,community,59.6,70.2,70.4
user_031965,journal,67.7,70.4,73.5
user_031965,community,96.2,73.5,81.9
user_031965,meditation,78.1,81.9,85.6
user_031965,music,77.3,85.6,85.1
user_031966,community,6.6,0.0,7.1
user_031966,community,72.5,7.1,31.8
user_031966,journal,67.1,31.8,48.7
user_031966,meditation,77.6,48.7,68.0
user_031966,mood,72.1,68.0,69.7
user_031966,music,53.1,69.7,67.1
user_031966,journal,67.4,67.1,75.9
user_031966,meditation,48.0,75.9,61.7
user_031967,mood,26.0,0.0,21.8
user_031967,music,48.5,21.8,32.9
user_031967,community,23.7,32.9,36.2
user_031967,meditation,16.8,36.2,30.6
user_031968,music,44.9,0.0,45.2
user_031968,community,49.5,45.2,53.5
user_031968,meditation,70.9,53.5,62.4
user_031968,community,80.7,62.4,74.4
user_031969,meditation,72.5,0.0,75.7
user_031969,music,74.0,75.7,76.5
user_031969,journal,39.2,76.5,68.6
user_031969,meditation,56.4,68.6,66.8
user_031969,mood,70.0,66.8,70.9
user_031969,community,85.7,70.9,75.0
user_031969,mood,39.4,75.0,56.8
user_031970,community,1.1,0.0,1.8
user_031970,community,71.9,1.8,26.2
user_031970,meditation,35.8,26.2,36.4
user_031970,mood,42.6,36.4,39.0
user_031970,meditation,79.2,39.0,59.8
user_031970,music,23.6,59.8,45.1
user_031970,community,45.3,45.1,54.6
user_031970,meditation,64.2,54.6,64.2
user_031971,mood,98.7,0.0,98.3
user_031971,journal,70.1,98.3,92.6
user_031971,meditation,88.2,92.6,94.1
user_031971,journal,91.6,94.1,96.2
user_031971,journal,39.0,96.2,74.6
user_031971,meditation,45.5,74.6,66.2
user_031971,community,15.2,66.2,48.9
user_031972,journal,94.4,0.0,97.1
user_031972,music,39.7,97.1,74.6
user_031972,mood,41.3,74.6,60.6
user_031972,journal,87.1,60.6,72.0
user_031973,meditation,97.3,0.0,95.4
user_031973,mood,9.2,95.4,62.4
user_031973,meditation,49.9,62.4,62.3
user_031973,mood,11.2,62.3,42.8
user_031973,community,49.6,42.8,50.8
user_031973,meditation,71.2,50.8,59.6
user_031973,music,51.3,59.6,62.2
user_031973,journal,67.3,62.2,67.4
user_031974,meditation,33.2,0.0,33.2
user_031974,journal,20.9,33.2,30.9
user_031974,mood,89.5,30.9,55.7
user_031974,music,93.6,55.7,75.2
user_031974,journal,14.5,75.2,57.4
user_031974,journal,50.7,57.4,54.7
user_031974,mood,18.2,54.7,42.6
user_031975,music,48.2,0.0,51.0
user_031975,music,73.6,51.0,60.8
user_031975,music,12.8,60.8,43.6
user_031975,meditation,54.1,43.6,49.9
user_031975,meditation,69.4,49.9,59.4
user_031975,journal,99.3,59.4,79.3
user_031975,journal,77.7,79.3,79.9
user_031975,meditation,46.0,79.9,70.0
user_031975,journal,21.0,70.0,51.3
user_031976,mood,92.1,0.0,92.8
user_031976,journal,48.6,92.8,74.5
user_031976,mood,48.0,74.5,65.4
user_031976,music,50.0,65.4,52.9
user_031976,music,90.8,52.9,69.7
user_031976,music,20.2,69.7,52.5
user_031977,mood,60.4,0.0,57.7
user_031977,music,99.3,57.7,72.7
user_031977,mood,29.4,72.7,57.2
user_031977,meditation,70.4,57.2,62.7
user_031977,meditation,20.9,62.7,52.1
user_031978,journal,85.0,0.0,81.5
user_031978,meditation,53.5,81.5,74.3
user_031978,journal,0.0,74.3,49.0
user_031978,mood,47.8,49.0,48.2
user_031978,journal,62.2,48.2,54.9
user_031979,mood,1.2,0.0,4.1
user_031979,meditation,54.9,4.1,27.1
user_031979,journal,79.7,27.1,52.2
user_031979,community,77.8,52.2,66.1
user_031980,meditation,34.1,0.0,33.2
user_031980,journal,87.5,33.2,50.1
user_031980,music,71.7,50.1,62.0
user_031980,music,80.0,62.0,73.0
user_031980,mood,94.5,73.0,79.9
user_031980,community,38.0,79.9,61.8
user_031980,journal,83.8,61.8,71.5
user_031980,journal,52.8,71.5,68.1
user_031981,music,58.1,0.0,60.6
user_031981,journal,51.0,60.6,60.2
user_031981,mood,74.2,60.2,65.8
user_031981,meditation,44.4,65.8,59.6
user_031981,journal,68.3,59.6,64.6
user_031982,meditation,56.9,0.0,55.1
user_031982,community,60.9,55.1,53.1
user_031982,music,74.6,53.1,62.4
user_031982,mood,61.7,62.4,64.3
user_031982,music,77.8,64.3,69.8
user_031982,mood,98.5,69.8,83.8
user_031982,community,48.6,83.8,71.0
user_031982,journal,60.5,71.0,69.3
user_031983,meditation,7.0,0.0,9.5
user_031983,music,70.8,9.5,33.8
user_031983,community,21.4,33.8,32.0
user_031983,music,36.3,32.0,37.0
user_031983,music,63.3,37.0,50.1
user_031983,meditation,65.7,50.1,61.0
user_031983,journal,96.7,61.0,82.2
user_031983,community,49.5,82.2,71.9
user_031984,meditation,86.7,0.0,87.6
user_031984,meditation,59.2,87.6,77.7
user_031984,meditation,84.8,77.7,81.6
user_031984,community,61.8,81.6,73.3
user_031984,meditation,92.4,73.3,88.1
user_031984,community,27.2,88.1,66.0
user_031984,meditation,90.2,66.0,73.9
user_031984,meditation,98.5,73.9,89.7
user_031985,journal,32.6,0.0,31.5
user_031985,journal,80.3,31.5,48.6
user_031985,journal,3.9,48.6,31.7
user_031985,journal,65.4,31.7,53.5
user_031985,mood,48.9,53.5,63.4
user_031985,meditation,26.2,63.4,45.4
user_031985,community,40.9,45.4,47.6
user_031986,community,83.6,0.0,83.1
user_031986,mood,98.3,83.1,93.6
user_031986,journal,67.6,93.6,83.1
user_031986,music,41.8,83.1,71.2
user_031986,journal,88.2,71.2,83.4
user_031986,meditation,80.5,83.4,86.1
user_031986,mood,68.0,86.1,81.1
user_031986,music,73.4,81.1,75.2
user_031986,meditation,88.1,75.2,85.2
user_031987,meditation,52.1,0.0,54.7
user_031987,music,75.4,54.7,61.8
user_031987,mood,61.0,61.8,67.3
user_031987,journal,64.1,67.3,66.4
user_031987,meditation,24.2,66.4,53.5
user_031987,mood,85.6,53.5,68.3
user_031987,mood,95.3,68.3,79.7
user_031988,music,88.0,0.0,90.0
user_031988,journal,77.0,90.0,85.1
user_031988,journal,2.4,85.1,53.2
user_031988,mood,41.5,53.2,51.8
user_031988,meditation,67.9,51.8,66.3
user_031988,music,61.1,66.3,66.6
user_031988,meditation,92.3,66.6,83.4
user_031988,community,79.9,83.4,81.2
user_031988,mood,95.3,81.2,87.5
user_031989,journal,10.4,0.0,8.2
user_031989,music,80.3,8.2,39.0
user_031989,journal,60.4,39.0,51.6
user_031989,journal,67.5,51.6,61.2
user_031989,journal,17.7,61.2,46.8
user_031989,journal,81.1,46.8,62.4
user_031989,journal,92.6,62.4,75.5
user_031989,journal,86.3,75.5,78.8
user_031989,mood,63.1,78.8,76.5
user_031990,journal,1.5,0.0,3.6
user_031990,mood,7.3,3.6,7.8
user_031990,community,40.6,7.8,24.8
user_031990,music,98.7,24.8,55.3
user_031990,community,70.2,55.3,65.0
user_031990,meditation,71.3,65.0,69.8
user_031990,meditation,50.4,69.8,64.7
user_031990,journal,66.7,64.7,62.9
user_031990,community,51.7,62.9,59.4
user_031991,mood,34.4,0.0,35.5
user_031991,music,74.5,35.5,56.6
user_031991,community,55.0,56.6,59.1
user_031991,music,43.6,59.1,52.5
user_031991,music,72.7,52.5,60.1
user_031992,community,48.2,0.0,50.7
user_031992,journal,38.4,50.7,47.1
user_031992,community,62.1,47.1,59.6
user_031992,music,46.3,59.6,60.2
user_031992,journal,24.1,60.2,42.6
user_031993,meditation,32.3,0.0,34.5
user_031993,mood,93.0,34.5,58.1
user_031993,meditation,77.3,58.1,69.9
user_031993,community,84.3,69.9,83.0
user_031993,journal,34.7,83.0,63.9
user_031994,music,93.6,0.0,94.6
user_031994,community,56.9,94.6,84.4
user_031994,journal,71.4,84.4,77.7
user_031994,meditation,23.6,77.7,61.0
user_031994,mood,57.3,61.0,60.5
user_031994,meditation,68.1,60.5,64.3
user_031994,community,5.7,64.3,41.4
user_031994,music,68.2,41.4,54.6
user_031995,community,75.2,0.0,72.2
user_031995,mood,28.8,72.2,48.1
user_031995,meditation,70.5,48.1,68.4
user_031995,meditation,90.2,68.4,73.2
user_031995,community,57.6,73.2,79.7
user_031995,community,63.4,79.7,79.4
user_031995,meditation,42.7,79.4,67.2
user_031996,meditation,71.2,0.0,71.5
user_031996,music,89.6,71.5,74.3
user_031996,journal,100.0,74.3,86.3
user_031996,journal,96.1,86.3,92.7
user_031996,mood,82.1,92.7,89.9
user_031996,journal,95.8,89.9,89.4
user_031996,meditation,55.3,89.4,80.2
user_031997,mood,97.1,0.0,95.6
user_031997,meditation,18.9,95.6,69.7
user_031997,mood,89.0,69.7,85.4
user_031997,meditation,56.8,85.4,75.8
user_031997,community,69.0,75.8,73.4
user_031997,music,31.4,73.4,61.6
user_031997,meditation,70.5,61.6,67.6
user_031997,music,39.5,67.6,54.7
user_031998,community,68.1,0.0,67.0
user_031998,meditation,70.8,67.0,69.0
user_031998,journal,99.4,69.0,86.0
user_031998,mood,84.0,86.0,87.7
user_031999,mood,37.3,0.0,38.7
user_031999,music,90.8,38.7,59.2
user_031999,meditation,77.8,59.2,72.6
user_031999,community,64.3,72.6,72.6
user_032000,mood,89.0,0.0,91.0
user_032000,music,1.0,91.0,60.3
user_032000,music,73.5,60.3,65.9
user_032000,journal,70.0,65.9,68.9
user_032000,community,77.1,68.9,73.3
user_032000,community,99.4,73.3,85.8
user_032000,music,22.3,85.8,65.5
user_032000,journal,53.5,65.5,64.6
user_032001,meditation,85.0,0.0,85.1
user_032001,mood,92.4,85.1,86.0
user_032001,mood,70.4,86.0,80.3
user_032001,community,69.7,80.3,78.3
user_032001,mood,19.1,78.3,56.1
user_032001,meditation,37.8,56.1,47.8
user_032001,journal,59.2,47.8,58.4
user_032002,community,78.3,0.0,80.7
user_032002,music,11.7,80.7,55.1
user_032002,community,81.2,55.1,69.9
user_032002,mood,38.8,69.9,59.2
user_032002,meditation,73.0,59.2,73.2
user_032002,journal,77.8,73.2,79.2
user_032002,mood,65.3,79.2,68.6
user_032002,mood,48.6,68.6,59.8
user_032002,mood,76.4,59.8,67.9
user_032003,journal,43.6,0.0,44.0
user_032003,music,90.6,44.0,61.8
user_032003,journal,5.2,61.8,40.5
user_032003,journal,92.1,40.5,62.8
user_032004,meditation,15.8,0.0,16.3
user_032004,community,41.1,16.3,29.6
user_032004,music,30.6,29.6,39.0
user_032004,music,57.6,39.0,48.4
user_032004,music,96.3,48.4,73.4
user_032004,meditation,56.9,73.4,73.4
user_032004,community,54.3,73.4,70.9
user_032004,meditation,28.3,70.9,57.3
user_032005,community,56.3,0.0,53.8
user_032005,music,52.0,53.8,53.3
user_032005,meditation,48.2,53.3,53.0
user_032005,meditation,34.6,53.0,52.9
user_032005,journal,38.4,52.9,47.8
user_032005,music,26.3,47.8,35.6
user_032005,community,38.1,35.6,38.1
user_032005,music,76.1,38.1,53.3
user_032005,mood,83.7,53.3,68.4
user_032006,meditation,35.4,0.0,33.7
user_032006,music,26.4,33.7,31.0
user_032006,community,25.6,31.0,34.3
user_032006,community,51.4,34.3,42.5
user_032006,music,49.3,42.5,44.6
user_032006,journal,57.7,44.6,50.6
user_032006,journal,86.3,50.6,64.4
user_032006,music,45.7,64.4,55.0
user_032006,music,59.7,55.0,59.2
user_032007,community,63.2,0.0,64.1
user_032007,mood,65.4,64.1,60.2
user_032007,music,24.0,60.2,48.7
user_032007,meditation,62.5,48.7,60.3
user_032007,journal,35.8,60.3,51.2
user_032007,music,53.4,51.2,55.8
user_032007,community,37.1,55.8,55.2
user_032007,mood,31.5,55.2,44.8
user_032008,mood,44.9,0.0,44.7
user_032008,meditation,79.0,44.7,62.1
user_032008,meditation,25.3,62.1,48.3
user_032008,mood,63.6,48.3,57.1
user_032009,community,16.1,0.0,14.8
user_032009,meditation,50.0,14.8,35.4
user_032009,mood,72.1,35.4,54.3
user_032009,community,75.6,54.3,62.4
user_032009,music,87.6,62.4,71.0
user_032009,community,60.6,71.0,64.1
user_032009,meditation,81.3,64.1,74.4
user_032009,community,52.5,74.4,65.3
user_032010,meditation,98.4,0.0,95.9
user_032010,music,78.2,95.9,89.6
user_032010,journal,32.3,89.6,67.4
user_032010,meditation,69.4,67.4,76.4
user_032010,music,50.0,76.4,66.7
user_032010,community,78.2,66.7,75.5
user_032010,community,52.8,75.5,72.2
user_032011,music,79.4,0.0,79.0
user_032011,community,11.0,79.0,53.7
user_032011,music,83.3,53.7,62.7
user_032011,journal,36.4,62.7,54.2
user_032011,music,15.6,54.2,43.9
user_032011,meditation,93.0,43.9,65.1
user_032011,community,42.3,65.1,54.8
user_032011,meditation,32.1,54.8,46.3
user_032012,mood,31.6,0.0,33.2
user_032012,mood,92.3,33.2,55.2
user_032012,journal,76.7,55.2,63.5
user_032012,mood,45.6,63.5,53.8
user_032012,community,43.2,53.8,54.8
user_032012,journal,61.5,54.8,62.5
user_032013,music,83.4,0.0,83.7
user_032013,community,42.4,83.7,73.2
user_032013,music,87.2,73.2,82.6
user_032013,meditation,15.2,82.6,57.5
user_032013,mood,81.7,57.5,70.6
user_032013,community,39.7,70.6,60.8
user_032013,journal,78.9,60.8,74.2
user_032013,mood,71.6,74.2,75.1
user_032013,music,23.4,75.1,54.8
user_032014,journal,68.6,0.0,68.7
user_032014,music,29.6,68.7,54.5
user_032014,journal,41.9,54.5,55.1
user_032014,mood,93.4,55.1,73.2
user_032015,music,88.8,0.0,89.5
user_032015,mood,46.0,89.5,78.0
user_032015,mood,23.9,78.0,58.4
user_032015,meditation,95.3,58.4,78.5
user_032016,community,56.6,0.0,61.2
user_032016,community,37.1,61.2,49.4
user_032016,music,24.3,49.4,41.1
user_032016,music,96.3,41.1,60.8
user_032017,music,53.8,0.0,52.6
user_032017,music,38.5,52.6,48.7
user_032017,music,76.7,48.7,55.7
user_032017,journal,92.6,55.7,67.4
user_032017,music,46.5,67.4,65.5
user_032017,meditation,36.9,65.5,56.5
user_032017,journal,0.3,56.5,34.8
user_032017,meditation,29.2,34.8,39.1
user_032017,community,80.5,39.1,56.3
user_032018,community,43.9,0.0,43.7
user_032018,music,5.2,43.7,23.4
user_032018,mood,17.4,23.4,23.2
user_032018,community,34.3,23.2,28.9
user_032018,journal,98.0,28.9,57.8
user_032019,community,50.6,0.0,51.0
user_032019,community,26.4,51.0,43.1
user_032019,mood,34.8,43.1,33.6
user_032019,music,54.0,33.6,43.9
user_032019,mood,55.4,43.9,51.0
user_032020,journal,47.9,0.0,48.8
user_032020,journal,0.4,48.8,32.2
user_032020,meditation,9.9,32.2,25.0
user_032020,music,27.2,25.0,25.9
user_032020,music,33.0,25.9,30.4
user_032020,meditation,70.7,30.4,50.1
user_032021,meditation,19.5,0.0,19.5
user_032021,meditation,0.1,19.5,12.1
user_032021,meditation,95.6,12.1,47.0
user_032021,community,26.1,47.0,38.6
user_032021,journal,56.1,38.6,45.7
user_032022,mood,44.1,0.0,45.4
user_032022,journal,98.8,45.4,70.5
user_032022,journal,26.0,70.5,54.4
user_032022,meditation,71.1,54.4,61.7
user_032022,music,6.7,61.7,42.9
user_032022,community,39.5,42.9,44.7
user_032023,music,57.9,0.0,61.5
user_032023,community,75.2,61.5,69.3
user_032023,journal,64.8,69.3,71.7
user_032023,music,41.6,71.7,57.7
user_032023,mood,24.1,57.7,46.1
user_032023,community,50.8,46.1,48.4
user_032024,community,31.4,0.0,32.2
user_032024,meditation,19.8,32.2,28.5
user_032024,mood,70.0,28.5,48.0
user_032024,meditation,55.5,48.0,56.9
user_032024,mood,71.2,56.9,62.2
user_032024,community,79.6,62.2,76.0
user_032025,mood,22.0,0.0,18.0
user_032025,mood,1.3,18.0,19.5
user_032025,journal,93.6,19.5,49.0
user_032025,mood,6.6,49.0,32.0
user_032025,music,28.5,32.0,36.9
user_032025,music,62.8,36.9,50.4
user_032025,journal,72.6,50.4,60.4
user_032026,journal,24.7,0.0,25.2
user_032026,music,56.8,25.2,39.2
user_032026,meditation,76.5,39.2,58.7
user_032026,mood,86.8,58.7,68.8
user_032026,mood,86.9,68.8,76.0
user_032027,journal,91.1,0.0,91.6
user_032027,meditation,87.2,91.6,94.3
user_032027,mood,56.9,94.3,85.4
user_032027,mood,87.1,85.4,86.0
user_032027,community,5.0,86.0,57.9
user_032027,mood,57.0,57.9,64.5
user_032027,mood,25.3,64.5,48.9
user_032027,community,75.2,48.9,63.9
user_032028,community,75.9,0.0,75.5
user_032028,mood,30.8,75.5,62.2
user_032028,community,8.7,62.2,40.9
user_032028,music,68.4,40.9,49.8
user_032028,music,64.9,49.8,59.4
user_032028,community,78.8,59.4,74.0
user_032028,meditation,62.5,74.0,70.4
user_032028,mood,37.7,70.4,56.4
user_032029,meditation,92.0,0.0,91.5
user_032029,meditation,34.4,91.5,71.7
user_032029,community,7.7,71.7,45.9
user_032029,mood,64.9,45.9,57.7
user_032029,community,78.2,57.7,71.9
user_032029,meditation,58.2,71.9,64.9
user_032029,journal,6.0,64.9,43.6
user_032029,meditation,41.2,43.6,50.4
user_032030,community,54.7,0.0,54.2
user_032030,mood,43.1,54.2,49.7
user_032030,music,31.2,49.7,43.0
user_032030,meditation,94.9,43.0,62.2
user_032030,journal,51.9,62.2,57.1
user_032030,meditation,85.9,57.1,67.5
user_032031,mood,91.4,0.0,89.7
user_032031,community,92.1,89.7,91.9
user_032031,journal,28.5,91.9,70.1
user_032031,journal,67.0,70.1,68.8
user_032032,mood,98.5,0.0,98.8
user_032032,meditation,29.2,98.8,75.2
user_032032,journal,89.7,75.2,84.7
user_032032,meditation,21.9,84.7,62.6
user_032032,community,95.6,62.6,82.9
user_032033,meditation,2.3,0.0,2.9
user_032033,mood,85.8,2.9,38.6
user_032033,community,21.2,38.6,32.8
user_032033,mood,40.4,32.8,35.4
user_032033,music,35.8,35.4,34.6
user_032033,journal,66.4,34.6,49.0
user_032033,music,54.6,49.0,53.0
user_032033,community,98.9,53.0,74.8
user_032033,community,90.8,74.8,84.9
user_032034,music,54.4,0.0,57.7
user_032034,meditation,66.8,57.7,65.3
user_032034,journal,52.6,65.3,64.2
user_032034,music,24.6,64.2,50.3
user_032034,meditation,93.2,50.3,74.8
user_032034,music,55.0,74.8,71.2
user_032034,mood,29.1,71.2,55.1
user_032034,journal,81.2,55.1,71.7
user_032034,journal,84.6,71.7,79.4
user_032035,meditation,97.0,0.0,99.8
user_032035,journal,0.4,99.8,67.2
user_032035,mood,74.2,67.2,67.2
user_032035,meditation,82.5,67.2,73.3
user_032036,journal,84.8,0.0,85.6
user_032036,music,92.9,85.6,88.7
user_032036,meditation,84.9,88.7,91.5
user_032036,meditation,64.6,91.5,88.0
user_032036,community,52.7,88.0,77.3
user_032037,community,63.4,0.0,67.4
user_032037,music,30.8,67.4,52.1
user_032037,mood,79.7,52.1,58.3
user_032037,journal,97.0,58.3,74.2
user_032037,mood,18.1,74.2,48.7
user_032037,journal,61.2,48.7,54.7
user_032037,community,55.0,54.7,56.8
user_032038,music,45.5,0.0,47.1
user_032038,journal,9.1,47.1,33.8
user_032038,meditation,69.4,33.8,56.6
user_032038,meditation,64.3,56.6,65.2
user_032038,meditation,89.3,65.2,74.3
user_032038,meditation,15.0,74.3,52.5
user_032038,music,35.7,52.5,44.4
user_032038,mood,8.0,44.4,31.6
user_032038,mood,74.6,31.6,52.3
user_032039,community,55.6,0.0,55.1
user_032039,mood,53.0,55.1,58.6
user_032039,meditation,26.5,58.6,46.7
user_032039,meditation,41.5,46.7,44.5
user_032039,mood,46.2,44.5,50.5
user_032039,journal,44.8,50.5,47.7
user_032039,meditation,62.9,47.7,58.7
user_032039,journal,68.5,58.7,65.5
user_032039,journal,16.6,65.5,47.0
user_032040,music,52.9,0.0,55.1
user_032040,mood,7.6,55.1,36.0
user_032040,journal,75.0,36.0,58.6
user_032040,music,94.2,58.6,74.2
user_032040,journal,8.5,74.2,50.7
user_032040,music,92.0,50.7,73.4
user_032040,mood,76.2,73.4,75.0
user_032041,music,22.1,0.0,21.6
user_032041,journal,58.6,21.6,42.0
user_032041,meditation,45.5,42.0,47.1
user_032041,community,83.4,47.1,65.2
user_032041,journal,71.2,65.2,67.5
user_032041,music,99.0,67.5,81.4
user_032041,meditation,49.9,81.4,69.8
user_032041,journal,76.0,69.8,72.0
user_032041,mood,55.8,72.0,67.3
user_032042,meditation,94.5,0.0,91.5
user_032042,journal,99.5,91.5,97.7
user_032042,music,71.1,97.7,90.8
user_032042,meditation,77.9,90.8,95.2
user_032042,community,24.2,95.2,67.7
user_032043,community,85.4,0.0,85.0
user_032043,journal,88.7,85.0,90.7
user_032043,journal,47.5,90.7,75.9
user_032043,community,50.2,75.9,64.8
user_032043,community,4.4,64.8,36.7
user_032043,community,94.4,36.7,68.3
user_032043,meditation,61.2,68.3,69.1
user_032043,community,56.6,69.1,70.9
user_032044,music,95.2,0.0,94.2
user_032044,meditation,67.8,94.2,92.4
user_032044,music,43.9,92.4,73.6
user_032044,community,9.5,73.6,52.0
user_032044,community,70.3,52.0,61.3
user_032045,journal,72.1,0.0,71.9
user_032045,meditation,27.3,71.9,60.6
user_032045,meditation,40.9,60.6,59.6
user_032045,music,51.6,59.6,56.3
user_032045,journal,50.8,56.3,57.0
user_032045,journal,44.1,57.0,59.4
user_032045,mood,8.2,59.4,40.5
user_032045,journal,59.5,40.5,50.9
user_032046,music,68.6,0.0,70.4
user_032046,journal,57.2,70.4,61.2
user_032046,music,88.0,61.2,76.6
user_032046,journal,96.4,76.6,90.5
user_032047,community,72.0,0.0,74.3
user_032047,mood,29.7,74.3,59.4
user_032047,music,64.1,59.4,65.4
user_032047,mood,96.7,65.4,78.1
user_032047,mood,99.5,78.1,93.0
user_032047,meditation,99.9,93.0,96.8
user_032047,community,61.0,96.8,86.9
user_032047,journal,49.3,86.9,76.0
user_032048,music,90.1,0.0,90.1
user_032048,music,40.4,90.1,67.6
user_032048,community,73.4,67.6,71.6
user_032048,journal,44.5,71.6,63.0
user_032048,community,70.2,63.0,67.5
user_032048,meditation,51.9,67.5,63.2
user_032049,music,26.7,0.0,27.4
user_032049,journal,2.2,27.4,18.1
user_032049,mood,63.0,18.1,38.2
user_032049,music,35.1,38.2,39.8
user_032049,community,57.2,39.8,47.1
user_032050,meditation,51.3,0.0,50.4
user_032050,journal,24.7,50.4,39.3
user_032050,community,13.7,39.3,27.1
user_032050,music,69.8,27.1,46.9
user_032051,meditation,66.2,0.0,66.2
user_032051,meditation,86.5,66.2,85.0
user_032051,meditation,62.0,85.0,75.3
user_032051,journal,24.3,75.3,56.1
user_032051,music,72.5,56.1,63.1
user_032051,music,78.4,63.1,64.3
user_032051,mood,43.2,64.3,60.1
user_032052,music,9.8,0.0,12.0
user_032052,journal,70.8,12.0,41.6
user_032052,meditation,77.6,41.6,56.5
user_032052,community,0.5,56.5,37.4
user_032052,journal,98.2,37.4,74.0
user_032052,community,29.2,74.0,61.6
user_032052,community,74.9,61.6,72.5
user_032052,journal,44.6,72.5,65.9
user_032052,music,65.1,65.9,66.1
user_032053,community,90.2,0.0,93.0
user_032053,music,20.5,93.0,64.1
user_032053,journal,99.4,64.1,76.6
user_032053,mood,56.9,76.6,67.4
user_032053,music,28.9,67.4,55.1
user_032054,music,4.4,0.0,3.7
user_032054,mood,88.8,3.7,33.5
user_032054,community,61.5,33.5,44.9
user_032054,mood,4.6,44.9,29.2
user_032054,music,64.9,29.2,44.3
user_032055,journal,58.6,0.0,60.3
user_032055,journal,60.4,60.3,63.6
user_032055,meditation,11.6,63.6,37.5
user_032055,community,11.0,37.5,32.3
user_032055,journal,95.2,32.3,60.9
user_032055,meditation,82.5,60.9,71.0
user_032055,community,57.1,71.0,67.4
user_032056,music,73.5,0.0,71.8
user_032056,journal,52.5,71.8,66.6
user_032056,community,12.0,66.6,45.8
user_032056,music,52.9,45.8,53.0
user_032056,journal,79.4,53.0,66.1
user_032057,music,81.4,0.0,86.4
user_032057,meditation,49.9,86.4,79.7
user_032057,meditation,16.8,79.7,61.4
user_032057,mood,55.8,61.4,57.3
user_032057,meditation,92.4,57.3,73.9
user_032057,mood,5.3,73.9,52.9
user_032057,community,90.0,52.9,68.6
user_032057,community,0.4,68.6,45.0
user_032058,music,53.8,0.0,50.6
user_032058,music,51.4,50.6,53.1
user_032058,mood,19.0,53.1,41.0
user_032058,journal,81.2,41.0,63.4
user_032058,music,51.8,63.4,56.2
user_032059,meditation,61.2,0.0,60.2
user_032059,meditation,12.6,60.2,44.2
user_032059,music,67.9,44.2,55.9
user_032059,community,17.7,55.9,45.5
user_032059,community,38.6,45.5,44.3
user_032059,community,86.2,44.3,59.2
user_032059,mood,45.4,59.2,57.9
user_032060,community,79.1,0.0,78.6
user_032060,journal,2.9,78.6,53.2
user_032060,meditation,51.4,53.2,58.0
user_032060,community,20.9,58.0,42.2
user_032061,mood,46.4,0.0,44.1
user_032061,journal,28.6,44.1,39.5
user_032061,music,99.4,39.5,67.4
user_032061,community,38.6,67.4,60.0
user_032061,journal,39.9,60.0,61.2
user_032061,journal,61.6,61.2,61.3
user_032062,music,65.8,0.0,66.6
user_032062,community,35.0,66.6,59.4
user_032062,music,25.1,59.4,48.6
user_032062,mood,92.8,48.6,71.4
user_032063,meditation,84.2,0.0,84.5
user_032063,mood,76.9,84.5,82.0
user_032063,music,66.2,82.0,75.5
user_032063,mood,64.1,75.5,77.7
user_032063,journal,76.5,77.7,79.2
user_032063,music,95.7,79.2,88.8
user_032063,music,75.2,88.8,83.6
user_032063,mood,78.3,83.6,80.2
