user_id,activity_type,activity_energy_level,current_energy_level,predicted_score
user_00296,journal,69.2,47.4,45.7
user_00296,mood,61.1,45.7,48.2
user_00296,community,62.4,48.2,55.3
user_00296,meditation,86.9,55.3,68.7
user_00297,journal,67.4,70.4,68.6
user_00297,journal,56.0,68.6,66.2
user_00297,community,61.3,66.2,61.1
user_00297,journal,69.6,61.1,59.3
user_00297,community,63.5,59.3,64.4
user_00297,journal,71.6,64.4,53.0
user_00297,meditation,55.7,53.0,54.0
user_00297,meditation,57.3,54.0,54.8
user_00297,community,60.6,54.8,52.2
user_00298,journal,56.9,39.4,43.1
user_00298,journal,64.6,43.1,38.1
user_00298,mood,74.6,38.1,44.9
user_00298,community,64.8,44.9,44.7
user_00298,meditation,73.3,44.7,51.3
user_00298,music,74.5,51.3,67.6
user_00299,mood,56.2,38.1,43.4
user_00299,music,57.0,43.4,57.8
user_00299,community,68.8,57.8,59.4
user_00299,meditation,81.4,59.4,70.9
user_00300,community,49.8,61.7,61.3
user_00300,journal,53.5,61.3,54.6
user_00300,music,84.8,54.6,49.1
user_00301,meditation,65.3,23.8,23.7
user_00301,mood,53.9,23.7,29.9
user_00301,meditation,91.6,29.9,51.7
user_00302,journal,58.1,33.3,29.2
user_00302,meditation,100.0,29.2,55.9
user_00302,mood,28.4,55.9,48.8
user_00302,meditation,77.3,48.8,58.2
user_00302,community,74.0,58.2,65.9
user_00302,meditation,70.1,65.9,64.6
user_00302,community,59.6,64.6,64.0
user_00302,music,80.6,64.0,69.2
user_00302,journal,62.9,69.2,65.0
user_00303,community,63.1,45.5,48.0
user_00303,journal,89.6,48.0,46.4
user_00303,community,60.8,46.4,47.0
user_00303,meditation,62.9,47.0,48.4
user_00303,music,73.6,48.4,52.0
user_00303,journal,64.2,52.0,46.8
user_00303,music,88.8,46.8,55.6
user_00303,meditation,72.2,55.6,62.0
user_00303,journal,70.9,62.0,60.5
user_00304,community,70.9,20.7,25.4
user_00304,music,61.1,25.4,42.8
user_00304,meditation,77.7,42.8,58.1
user_00304,community,59.9,58.1,67.7
user_00304,journal,72.4,67.7,65.7
user_00304,community,74.3,65.7,68.8
user_00305,community,64.3,26.9,30.0
user_00305,mood,70.0,30.0,43.8
user_00305,mood,37.3,43.8,47.5
user_00305,community,53.1,47.5,41.9
user_00305,journal,35.1,41.9,33.1
user_00306,music,60.5,50.1,43.6
user_00306,mood,62.5,43.6,50.1
user_00306,mood,74.2,50.1,49.9
user_00307,mood,41.3,22.6,21.5
user_00307,mood,49.5,21.5,19.1
user_00307,meditation,67.6,19.1,36.6
user_00307,meditation,73.4,36.6,43.5
user_00307,mood,40.4,43.5,47.9
user_00307,mood,38.6,47.9,38.1
user_00307,music,61.1,38.1,42.9
user_00307,mood,49.3,42.9,52.6
user_00308,meditation,69.1,79.0,74.0
user_00308,journal,52.7,74.0,64.8
user_00308,mood,53.5,64.8,62.2
user_00308,mood,54.9,62.2,62.0
user_00308,community,59.8,62.0,61.4
user_00308,meditation,95.5,61.4,76.7
user_00308,journal,47.8,76.7,76.4
user_00308,meditation,94.6,76.4,73.2
user_00308,music,75.4,73.2,70.3
user_00309,meditation,95.9,45.2,61.8
user_00309,journal,56.2,61.8,54.2
user_00309,meditation,53.7,54.2,55.0
user_00309,meditation,68.6,55.0,65.1
user_00309,journal,79.6,65.1,69.8
user_00309,music,60.1,69.8,71.0
user_00309,community,49.7,71.0,70.3
user_00310,mood,60.3,57.8,57.2
user_00310,journal,52.4,57.2,56.1
user_00310,mood,55.3,56.1,55.3
user_00310,community,59.3,55.3,54.8
user_00310,journal,57.1,54.8,58.0
user_00310,community,93.1,58.0,68.9
user_00310,meditation,67.3,68.9,68.2
user_00310,mood,61.0,68.2,67.7
user_00310,mood,65.9,67.7,61.4
user_00310,music,70.7,61.4,78.4
user_00310,community,68.9,78.4,76.9
user_00311,journal,55.0,41.9,54.6
user_00311,journal,70.3,54.6,57.6
user_00311,mood,64.7,57.6,59.8
user_00311,mood,55.7,59.8,57.3
user_00312,mood,69.2,52.6,50.4
user_00312,mood,47.3,50.4,48.0
user_00312,mood,65.9,48.0,55.3
user_00312,mood,50.8,55.3,47.1
user_00312,mood,54.8,47.1,53.1
user_00312,journal,60.9,53.1,62.9
user_00313,community,81.4,37.7,53.7
user_00313,meditation,63.5,53.7,56.1
user_00313,music,52.7,56.1,54.7
user_00313,community,67.7,54.7,60.2
user_00313,meditation,48.1,60.2,65.3
user_00313,meditation,100.0,65.3,77.7
user_00313,community,78.2,77.7,83.9
user_00314,mood,60.6,58.7,57.2
user_00314,mood,58.3,57.2,52.7
user_00314,mood,49.1,52.7,51.7
user_00314,mood,58.6,51.7,43.1
user_00314,journal,68.0,43.1,58.9
user_00314,community,35.4,58.9,51.0
user_00314,meditation,82.5,51.0,55.2
user_00314,meditation,88.6,55.2,62.8
user_00314,meditation,57.8,62.8,66.1
user_00314,meditation,70.0,66.1,67.1
user_00315,journal,68.6,23.5,38.7
user_00315,music,80.3,38.7,47.8
user_00315,journal,70.2,47.8,47.9
user_00315,journal,54.5,47.9,43.0
user_00315,mood,47.6,43.0,36.5
user_00315,journal,69.9,36.5,40.4
user_00315,music,83.3,40.4,47.4
user_00315,journal,58.8,47.4,53.1
user_00315,meditation,61.8,53.1,51.9
user_00315,community,38.7,51.9,56.5
user_00315,journal,47.5,56.5,51.9
user_00316,community,71.7,31.6,37.1
user_00316,meditation,73.9,37.1,46.9
user_00316,meditation,82.7,46.9,50.1
user_00316,mood,59.6,50.1,53.6
user_00316,mood,45.5,53.6,47.7
user_00316,community,62.1,47.7,52.2
user_00316,mood,46.4,52.2,53.0
user_00316,music,97.0,53.0,54.2
user_00316,meditation,94.2,54.2,63.2
user_00316,meditation,66.3,63.2,62.7
user_00316,mood,45.4,62.7,52.7
user_00317,music,77.9,29.3,44.6
user_00317,community,58.1,44.6,52.6
user_00317,journal,57.0,52.6,48.5
user_00317,community,64.4,48.5,49.4
user_00317,meditation,64.3,49.4,55.4
user_00317,community,81.7,55.4,58.4
user_00317,meditation,77.1,58.4,71.7
user_00318,community,41.5,21.0,29.3
user_00318,meditation,61.7,29.3,34.8
user_00318,meditation,77.7,34.8,54.6
user_00318,journal,56.2,54.6,53.3
user_00318,community,70.3,53.3,56.2
user_00318,mood,73.3,56.2,57.5
user_00318,meditation,90.7,57.5,79.2
user_00318,meditation,71.1,79.2,79.6
user_00318,music,68.4,79.6,85.1
user_00318,music,84.6,85.1,82.3
user_00319,journal,65.7,63.4,60.3
user_00319,community,71.1,60.3,66.5
user_00319,mood,70.3,66.5,67.7
user_00319,meditation,78.8,67.7,69.2
user_00319,community,47.2,69.2,64.9
user_00319,community,73.5,64.9,56.2
user_00319,music,63.2,56.2,54.7
user_00319,mood,56.5,54.7,53.7
user_00320,music,80.9,57.3,69.0
user_00320,mood,56.3,69.0,66.2
user_00320,meditation,92.4,66.2,71.8
user_00320,journal,78.9,71.8,74.6
user_00320,community,60.6,74.6,69.8
user_00320,meditation,100.0,69.8,89.1
user_00320,meditation,77.9,89.1,81.6
user_00320,journal,62.2,81.6,87.3
user_00320,mood,64.8,87.3,81.0
user_00320,journal,50.4,81.0,71.4
user_00321,journal,79.6,48.8,50.5
user_00321,community,71.7,50.5,54.2
user_00321,mood,39.0,54.2,53.4
user_00321,meditation,69.9,53.4,56.5
user_00321,community,76.6,56.5,63.8
user_00321,meditation,70.0,63.8,61.1
user_00321,community,46.4,61.1,66.0
user_00321,meditation,79.4,66.0,64.3
user_00322,mood,60.0,73.4,71.1
user_00322,mood,56.9,71.1,64.2
user_00322,journal,51.6,64.2,60.5
user_00322,mood,34.1,60.5,46.3
user_00322,journal,45.6,46.3,32.7
user_00322,mood,47.2,32.7,37.4
user_00322,meditation,76.2,37.4,46.9
user_00322,music,74.7,46.9,49.4
user_00323,mood,61.8,78.7,73.7
user_00323,community,73.8,73.7,75.8
user_00323,meditation,76.7,75.8,70.2
user_00323,music,80.1,70.2,65.8
user_00323,mood,67.8,65.8,73.1
user_00323,mood,50.1,73.1,64.4
user_00323,music,64.2,64.4,70.1
user_00323,music,75.6,70.1,73.8
user_00323,mood,50.5,73.8,66.8
user_00324,community,84.3,25.9,37.7
user_00324,mood,51.8,37.7,42.8
user_00324,meditation,75.2,42.8,56.1
user_00324,meditation,85.1,56.1,60.6
user_00324,journal,42.8,60.6,56.9
user_00324,journal,68.2,56.9,60.7
user_00324,journal,64.6,60.7,63.9
user_00324,meditation,69.3,63.9,61.8
user_00324,community,77.5,61.8,68.1
user_00325,meditation,78.8,51.8,63.4
user_00325,community,84.6,63.4,63.8
user_00325,mood,75.0,63.8,61.8
user_00325,journal,67.3,61.8,69.7
user_00325,mood,71.1,69.7,67.8
user_00325,meditation,40.7,67.8,55.5
user_00325,mood,53.4,55.5,58.0
user_00325,journal,80.4,58.0,69.9
user_00325,meditation,83.7,69.9,81.2
user_00326,meditation,70.9,68.2,68.3
user_00326,mood,57.4,68.3,70.0
user_00326,mood,76.6,70.0,71.8
user_00327,journal,66.9,71.3,73.0
user_00327,meditation,77.3,73.0,77.9
user_00327,meditation,66.7,77.9,78.4
user_00327,mood,70.0,78.4,73.6
user_00327,community,67.0,73.6,73.7
user_00327,journal,45.7,73.7,66.9
user_00328,community,67.9,71.8,64.7
user_00328,mood,50.3,64.7,58.9
user_00328,meditation,72.0,58.9,65.3
user_00328,community,49.7,65.3,65.5
user_00328,journal,55.4,65.5,62.1
user_00328,music,70.1,62.1,63.1
user_00328,community,88.9,63.1,73.0
user_00328,music,80.2,73.0,69.4
user_00328,mood,70.6,69.4,65.5
user_00328,meditation,75.8,65.5,63.8
user_00329,journal,65.2,65.3,66.2
user_00329,meditation,58.1,66.2,62.1
user_00329,community,82.3,62.1,68.3
user_00329,meditation,50.3,68.3,66.8
user_00329,meditation,88.5,66.8,68.1
user_00329,meditation,87.5,68.1,79.4
user_00330,meditation,70.0,39.8,53.6
user_00330,mood,71.2,53.6,56.2
user_00330,mood,65.4,56.2,53.0
user_00330,meditation,70.3,53.0,50.9
user_00330,mood,40.9,50.9,41.7
user_00330,journal,71.4,41.7,48.9
user_00330,meditation,72.6,48.9,56.9
user_00330,journal,57.2,56.9,63.5
user_00330,mood,41.6,63.5,63.3
user_00331,journal,64.9,75.3,75.6
user_00331,community,66.5,75.6,81.7
user_00331,meditation,71.0,81.7,77.2
user_00331,mood,45.7,77.2,74.4
user_00331,journal,60.6,74.4,69.5
user_00331,journal,69.7,69.5,67.6
user_00332,meditation,60.8,78.7,60.2
user_00332,community,82.4,60.2,57.1
user_00332,journal,85.4,57.1,52.3
user_00332,mood,50.3,52.3,47.0
user_00333,mood,59.4,74.9,72.8
user_00333,mood,51.8,72.8,69.5
user_00333,mood,59.4,69.5,72.8
user_00333,meditation,73.7,72.8,77.2
user_00333,community,73.6,77.2,87.3
user_00333,meditation,66.2,87.3,73.1
user_00333,meditation,90.0,73.1,81.9
user_00333,music,77.3,81.9,79.1
user_00333,mood,48.4,79.1,67.8
user_00333,mood,52.9,67.8,65.0
user_00334,mood,40.5,20.4,25.3
user_00334,meditation,75.4,25.3,44.1
user_00334,mood,65.7,44.1,44.9
user_00334,mood,44.5,44.9,40.5
user_00334,mood,67.9,40.5,43.0
user_00334,journal,59.7,43.0,49.0
user_00334,journal,44.3,49.0,53.3
user_00334,music,68.8,53.3,57.9
user_00334,meditation,64.0,57.9,55.6
user_00334,journal,55.8,55.6,50.9
user_00335,mood,68.5,41.7,44.9
user_00335,mood,46.3,44.9,49.1
user_00335,journal,58.4,49.1,55.5
user_00335,mood,32.1,55.5,44.7
user_00335,community,53.0,44.7,51.1
user_00335,meditation,63.8,51.1,53.6
user_00335,meditation,65.6,53.6,64.6
user_00335,meditation,64.9,64.6,62.0
user_00335,journal,34.3,62.0,57.3
user_00335,meditation,86.6,57.3,63.7
user_00336,mood,61.4,79.5,71.8
user_00336,music,75.1,71.8,70.6
user_00336,mood,30.4,70.6,65.3
user_00336,mood,49.4,65.3,54.5
user_00336,journal,73.8,54.5,50.3
user_00337,meditation,59.7,57.1,58.8
user_00337,journal,45.5,58.8,60.6
user_00337,mood,79.1,60.6,67.1
user_00337,music,88.9,67.1,65.8
user_00337,music,94.6,65.8,64.2
user_00338,community,65.0,79.5,80.9
user_00338,music,93.1,80.9,78.3
user_00338,meditation,74.5,78.3,72.7
user_00338,meditation,80.9,72.7,71.0
user_00338,mood,60.1,71.0,63.7
user_00338,mood,37.8,63.7,61.0
user_00338,mood,52.2,61.0,56.2
user_00339,journal,33.0,38.3,32.6
user_00339,journal,50.3,32.6,39.0
user_00339,journal,46.2,39.0,39.2
user_00339,journal,71.4,39.2,42.5
user_00339,journal,52.9,42.5,47.3
user_00339,music,81.3,47.3,61.2
user_00339,music,71.5,61.2,64.3
user_00339,community,72.9,64.3,66.2
user_00340,community,52.8,60.3,49.0
user_00340,community,43.1,49.0,46.0
user_00340,journal,80.5,46.0,48.5
user_00340,community,63.5,48.5,51.3
user_00340,mood,50.1,51.3,54.1
user_00340,journal,47.3,54.1,40.8
user_00341,music,58.3,68.3,64.3
user_00341,meditation,85.0,64.3,76.3
user_00341,journal,61.7,76.3,76.6
user_00341,journal,72.3,76.6,69.7
user_00341,music,72.6,69.7,65.0
user_00341,community,45.2,65.0,58.1
user_00341,mood,47.4,58.1,62.1
user_00342,music,70.8,58.9,61.9
user_00342,journal,46.3,61.9,69.5
user_00342,meditation,73.5,69.5,77.4
user_00342,community,74.4,77.4,75.8
user_00342,meditation,65.0,75.8,68.7
user_00342,mood,42.6,68.7,70.6
user_00342,meditation,53.6,70.6,60.5
user_00342,meditation,75.9,60.5,59.3
user_00343,mood,38.5,71.3,60.1
user_00343,meditation,75.8,60.1,61.8
user_00343,meditation,73.9,61.8,73.6
user_00344,mood,57.5,60.2,62.4
user_00344,mood,47.4,62.4,56.1
user_00344,meditation,72.6,56.1,64.0
user_00344,music,96.8,64.0,61.5
user_00344,mood,66.9,61.5,66.8
user_00344,mood,54.6,66.8,68.8
user_00344,mood,61.9,68.8,67.3
user_00344,mood,58.0,67.3,71.2
user_00344,mood,66.1,71.2,71.6
user_00344,meditation,54.5,71.6,59.4
user_00344,mood,48.5,59.4,60.0
user_00345,journal,64.6,48.7,54.1
user_00345,community,60.8,54.1,51.5
user_00345,mood,67.7,51.5,51.0
user_00345,journal,66.8,51.0,46.7
user_00345,journal,95.9,46.7,53.2
user_00345,mood,61.8,53.2,55.8
user_00346,mood,35.0,43.9,36.3
user_00346,meditation,75.0,36.3,45.0
user_00346,mood,58.2,45.0,37.1
user_00346,community,47.4,37.1,42.1
user_00347,community,87.6,66.3,69.6
user_00347,journal,44.0,69.6,62.0
user_00347,music,65.4,62.0,69.8
user_00347,mood,53.2,69.8,71.1
user_00347,mood,76.3,71.1,75.4
user_00348,mood,50.8,33.2,40.5
user_00348,journal,64.9,40.5,44.5
user_00348,journal,61.6,44.5,46.4
user_00348,mood,50.1,46.4,39.9
user_00348,music,72.9,39.9,41.3
user_00349,mood,48.3,21.7,20.0
user_00349,journal,66.6,20.0,31.9
user_00349,mood,44.0,31.9,35.0
user_00349,community,58.0,35.0,36.9
user_00349,journal,60.6,36.9,46.3
user_00349,community,69.1,46.3,47.4
user_00349,meditation,73.6,47.4,58.1
user_00349,journal,77.6,58.1,63.6
user_00349,music,73.2,63.6,72.4
user_00350,community,70.5,40.0,43.0
user_00350,meditation,69.5,43.0,48.8
user_00350,mood,66.9,48.8,51.7
user_00350,journal,69.9,51.7,51.1
user_00350,mood,55.1,51.1,47.8
user_00350,community,76.5,47.8,49.9
user_00351,meditation,59.4,43.0,43.4
user_00351,journal,70.6,43.4,47.2
user_00351,meditation,64.1,47.2,48.2
user_00351,journal,40.6,48.2,47.5
user_00352,community,58.1,47.4,50.1
user_00352,community,62.4,50.1,53.7
user_00352,community,59.8,53.7,55.2
user_00352,meditation,58.4,55.2,45.9
user_00353,meditation,74.2,61.5,71.8
user_00353,meditation,68.5,71.8,57.0
user_00353,community,49.8,57.0,57.5
user_00353,meditation,71.6,57.5,59.8
user_00353,music,60.6,59.8,50.0
user_00354,mood,69.2,35.7,42.3
user_00354,mood,60.0,42.3,47.0
user_00354,music,60.4,47.0,48.2
user_00354,community,67.4,48.2,48.5
user_00354,journal,66.2,48.5,51.7
user_00354,community,60.3,51.7,39.6
user_00354,mood,59.1,39.6,34.0
user_00355,music,70.2,68.9,67.3
user_00355,journal,51.7,67.3,69.8
user_00355,meditation,67.4,69.8,74.8
user_00355,journal,42.7,74.8,70.0
user_00355,meditation,68.4,70.0,76.1
user_00355,journal,57.2,76.1,72.7
user_00355,community,76.4,72.7,80.0
user_00355,meditation,72.3,80.0,77.4
user_00355,meditation,77.5,77.4,80.7
user_00355,journal,40.2,80.7,85.5
user_00355,music,44.7,85.5,71.9
user_00356,mood,38.4,38.0,37.1
user_00356,meditation,79.6,37.1,51.2
user_00356,mood,66.4,51.2,53.9
user_00356,meditation,36.2,53.9,44.2
user_00356,music,84.2,44.2,49.3
user_00356,community,67.9,49.3,56.4
user_00356,mood,53.5,56.4,59.6
user_00357,meditation,60.6,30.8,42.1
user_00357,mood,53.9,42.1,48.2
user_00357,mood,66.9,48.2,50.3
user_00357,meditation,77.9,50.3,55.5
user_00357,community,72.6,55.5,51.8
user_00357,mood,57.2,51.8,57.8
user_00357,mood,37.2,57.8,55.8
user_00358,community,62.2,44.3,51.2
user_00358,meditation,64.6,51.2,59.8
user_00358,meditation,64.5,59.8,61.2
user_00358,journal,68.0,61.2,74.1
user_00358,journal,49.8,74.1,71.2
user_00358,journal,68.1,71.2,73.7
user_00358,mood,72.8,73.7,73.8
user_00358,journal,75.3,73.8,72.5
user_00358,journal,56.0,72.5,70.7
user_00358,community,38.3,70.7,59.9
user_00358,mood,67.3,59.9,65.5
user_00359,meditation,86.1,76.0,71.4
user_00359,mood,55.6,71.4,67.4
user_00359,mood,72.8,67.4,68.1
user_00359,meditation,63.6,68.1,69.7
user_00359,mood,31.3,69.7,60.7
user_00359,meditation,82.1,60.7,72.4
user_00359,meditation,65.0,72.4,63.5
user_00359,mood,60.5,63.5,67.9
user_00359,mood,52.2,67.9,72.8
user_00360,mood,42.0,62.3,56.2
user_00360,meditation,90.0,56.2,63.1
user_00360,journal,59.9,63.1,55.0
user_00360,journal,46.4,55.0,63.2
user_00360,community,79.1,63.2,72.7
user_00360,meditation,70.6,72.7,72.7
user_00361,meditation,52.9,35.9,44.2
user_00361,meditation,64.2,44.2,53.2
user_00361,mood,56.0,53.2,53.1
user_00361,meditation,70.8,53.1,54.1
user_00361,mood,46.5,54.1,50.6
user_00361,meditation,73.2,50.6,49.1
user_00361,mood,59.3,49.1,52.3
user_00362,music,73.9,25.5,24.8
user_00362,community,74.9,24.8,29.1
user_00362,journal,82.0,29.1,30.0
user_00362,journal,62.1,30.0,28.7
user_00362,community,50.3,28.7,36.8
user_00363,journal,42.9,59.0,59.3
user_00363,community,52.8,59.3,62.6
user_00363,mood,57.4,62.6,62.2
user_00363,mood,43.2,62.2,56.3
user_00363,mood,58.1,56.3,53.5
user_00363,meditation,76.6,53.5,61.0
user_00363,meditation,70.3,61.0,53.8
user_00363,meditation,90.4,53.8,68.4
user_00364,mood,62.2,25.3,33.3
user_00364,mood,57.8,33.3,39.1
user_00364,meditation,60.5,39.1,50.4
user_00364,journal,78.6,50.4,54.1
user_00364,meditation,80.5,54.1,58.5
user_00364,journal,49.9,58.5,48.6
user_00364,mood,75.6,48.6,48.0
user_00364,journal,86.3,48.0,57.0
user_00364,journal,51.6,57.0,65.8
user_00364,journal,57.3,65.8,60.8
user_00365,community,69.1,46.8,54.1
user_00365,mood,16.5,54.1,48.4
user_00365,mood,58.7,48.4,50.6
user_00365,meditation,68.8,50.6,57.4
user_00365,mood,32.4,57.4,50.1
user_00365,mood,53.4,50.1,50.0
user_00365,meditation,72.9,50.0,51.7
user_00365,mood,77.4,51.7,61.4
user_00366,mood,71.9,78.6,81.5
user_00366,meditation,46.8,81.5,75.8
user_00366,meditation,56.6,75.8,75.7
user_00366,community,65.4,75.7,76.2
user_00366,music,70.1,76.2,79.2
user_00366,mood,73.0,79.2,68.2
user_00366,mood,50.2,68.2,73.4
user_00366,mood,59.9,73.4,75.7
user_00366,community,67.6,75.7,66.7
user_00366,community,74.2,66.7,70.7
user_00367,journal,54.4,60.9,62.8
user_00367,mood,52.1,62.8,65.0
user_00367,meditation,65.9,65.0,62.3
user_00367,mood,56.1,62.3,67.1
user_00367,mood,52.3,67.1,60.8
user_00368,mood,71.9,34.3,36.3
user_00368,journal,56.0,36.3,41.4
user_00368,mood,49.3,41.4,45.4
user_00368,meditation,60.7,45.4,45.0
user_00368,journal,65.7,45.0,43.9
user_00369,meditation,88.8,25.6,45.7
user_00369,meditation,66.7,45.7,52.9
user_00369,music,56.2,52.9,50.5
user_00369,meditation,76.7,50.5,64.6
user_00369,meditation,63.9,64.6,71.1
user_00369,mood,57.3,71.1,73.7
user_00370,journal,45.9,35.9,37.3
user_00370,mood,45.5,37.3,41.1
user_00370,mood,72.9,41.1,45.7
user_00370,meditation,61.8,45.7,52.7
user_00370,mood,58.0,52.7,56.2
user_00370,community,43.9,56.2,56.8
user_00370,meditation,73.9,56.8,62.7
user_00370,journal,63.8,62.7,54.7
user_00370,music,78.3,54.7,61.6
user_00370,meditation,81.7,61.6,67.9
user_00371,meditation,92.1,79.7,84.8
user_00371,mood,73.0,84.8,84.3
user_00371,music,61.7,84.3,84.1
user_00371,community,58.1,84.1,89.1
user_00371,journal,56.7,89.1,86.4
user_00372,mood,54.5,74.8,74.8
user_00372,mood,46.7,74.8,69.8
user_00372,mood,52.2,69.8,68.6
user_00373,journal,51.6,72.3,75.5
user_00373,meditation,85.8,75.5,81.2
user_00373,community,54.2,81.2,72.7
user_00373,meditation,73.8,72.7,75.6
user_00373,mood,41.3,75.6,75.7
user_00373,community,68.1,75.7,70.1
user_00373,music,73.4,70.1,75.3
user_00373,mood,53.4,75.3,70.8
user_00373,mood,66.3,70.8,73.7
user_00373,meditation,72.8,73.7,82.6
user_00374,mood,62.4,54.3,60.3
user_00374,mood,55.1,60.3,65.2
user_00374,community,67.3,65.2,64.7
user_00374,community,87.6,64.7,68.6
user_00374,meditation,65.2,68.6,70.4
user_00374,meditation,94.1,70.4,78.1
user_00374,mood,59.4,78.1,74.0
user_00374,journal,45.2,74.0,69.7
user_00374,mood,81.0,69.7,75.3
user_00374,journal,63.3,75.3,69.2
user_00374,mood,45.3,69.2,54.2
user_00375,community,72.8,59.6,58.6
user_00375,meditation,78.0,58.6,66.5
user_00375,journal,60.1,66.5,69.9
user_00375,mood,55.6,69.9,60.6
user_00375,community,73.1,60.6,61.4
user_00375,mood,56.1,61.4,64.3
user_00375,meditation,76.9,64.3,64.5
user_00375,journal,50.1,64.5,68.1
user_00375,meditation,75.6,68.1,76.0
user_00375,meditation,79.3,76.0,77.4
user_00376,mood,60.7,54.6,59.2
user_00376,mood,58.5,59.2,62.9
user_00376,mood,61.1,62.9,57.6
user_00376,meditation,89.7,57.6,70.3
user_00376,music,65.1,70.3,65.5
user_00376,meditation,63.8,65.5,65.5
user_00376,music,70.1,65.5,63.1
user_00376,music,74.5,63.1,77.6
user_00376,meditation,83.7,77.6,87.6
user_00376,community,76.3,87.6,89.9
user_00376,journal,44.5,89.9,84.9
user_00377,mood,61.5,61.6,57.6
user_00377,mood,77.2,57.6,54.6
user_00377,mood,56.5,54.6,53.5
user_00377,mood,74.1,53.5,46.8
user_00377,journal,46.9,46.8,38.2
user_00377,meditation,62.5,38.2,48.6
user_00377,journal,80.1,48.6,48.3
user_00377,journal,83.3,48.3,51.8
user_00377,meditation,72.9,51.8,55.3
user_00377,journal,63.4,55.3,60.5
user_00378,meditation,100.0,40.6,68.7
user_00378,community,69.9,68.7,64.1
user_00378,journal,55.5,64.1,60.3
user_00378,community,55.1,60.3,65.1
user_00378,mood,50.2,65.1,58.4
user_00378,mood,56.4,58.4,62.8
user_00378,mood,34.0,62.8,65.2
user_00378,meditation,86.7,65.2,75.6
user_00379,mood,47.5,46.3,39.7
user_00379,community,77.0,39.7,49.3
user_00379,community,65.0,49.3,54.9
user_00379,journal,62.6,54.9,56.0
user_00379,journal,44.9,56.0,57.0
user_00379,mood,50.4,57.0,61.8
user_00379,journal,43.2,61.8,56.6
user_00379,music,70.7,56.6,55.2
user_00380,mood,55.0,25.9,24.9
user_00380,mood,53.3,24.9,30.7
user_00380,mood,48.0,30.7,34.5
user_00380,journal,63.8,34.5,39.3
user_00380,mood,53.7,39.3,40.1
user_00380,meditation,86.7,40.1,60.0
user_00380,mood,70.2,60.0,53.0
user_00380,journal,46.2,53.0,57.6
user_00380,meditation,66.4,57.6,59.9
user_00380,mood,65.1,59.9,61.5
user_00380,meditation,68.4,61.5,62.4
user_00381,meditation,96.8,74.0,81.1
user_00381,mood,41.0,81.1,74.1
user_00381,journal,58.6,74.1,67.4
user_00381,journal,52.2,67.4,68.5
user_00381,meditation,64.5,68.5,59.3
user_00381,meditation,75.0,59.3,65.4
user_00382,music,70.6,42.4,46.9
user_00382,journal,32.1,46.9,46.7
user_00382,journal,83.2,46.7,55.7
user_00382,meditation,100.0,55.7,71.0
user_00382,meditation,62.0,71.0,66.0
user_00382,mood,38.2,66.0,55.6
user_00382,mood,51.7,55.6,51.9
user_00383,music,71.2,45.7,57.7
user_00383,music,80.8,57.7,61.2
user_00383,mood,45.5,61.2,61.7
user_00383,mood,52.4,61.7,59.7
user_00383,community,66.8,59.7,62.0
user_00383,journal,53.1,62.0,56.1
user_00383,journal,64.3,56.1,60.5
user_00383,mood,71.0,60.5,62.5
user_00384,journal,69.5,68.1,67.0
user_00384,music,69.8,67.0,67.8
user_00384,meditation,69.0,67.8,74.5
user_00384,journal,65.0,74.5,67.3
user_00384,music,63.4,67.3,63.9
user_00384,mood,67.6,63.9,64.4
user_00384,mood,71.7,64.4,60.3
user_00384,mood,59.0,60.3,58.8
user_00384,mood,69.5,58.8,61.6
user_00384,meditation,84.3,61.6,73.0
user_00385,journal,47.9,64.9,69.8
user_00385,journal,76.1,69.8,65.1
user_00385,mood,66.3,65.1,77.8
user_00385,music,48.6,77.8,71.9
user_00386,music,80.1,55.4,62.7
user_00386,mood,63.1,62.7,61.8
user_00386,mood,53.3,61.8,62.2
user_00386,journal,82.0,62.2,67.0
user_00386,mood,41.9,67.0,64.4
user_00386,mood,53.7,64.4,66.6
user_00386,meditation,66.9,66.6,63.9
user_00386,mood,52.9,63.9,53.5
user_00386,mood,49.8,53.5,51.6
user_00387,mood,49.7,76.8,78.9
user_00387,meditation,54.6,78.9,68.7
user_00387,meditation,79.0,68.7,70.1
user_00387,mood,69.7,70.1,67.6
user_00387,journal,54.4,67.6,71.0
user_00387,meditation,75.8,71.0,78.2
user_00387,meditation,96.0,78.2,82.1
user_00387,journal,57.5,82.1,85.2
user_00387,mood,53.3,85.2,85.3
user_00387,journal,55.6,85.3,80.6
user_00387,meditation,83.9,80.6,84.7
user_00388,journal,76.3,45.7,61.1
user_00388,meditation,48.2,61.1,63.8
user_00388,meditation,71.8,63.8,68.9
user_00388,community,64.9,68.9,68.9
user_00388,meditation,77.9,68.9,73.9
user_00388,journal,63.3,73.9,76.5
user_00388,meditation,87.9,76.5,85.4
user_00389,mood,60.3,56.0,57.0
user_00389,music,77.8,57.0,61.1
user_00389,meditation,82.4,61.1,75.5
user_00389,journal,46.2,75.5,73.8
user_00389,mood,62.5,73.8,69.4
user_00390,mood,59.5,24.2,20.7
user_00390,mood,68.2,20.7,33.5
user_00390,mood,47.9,33.5,39.1
user_00390,mood,52.7,39.1,40.8
user_00390,mood,45.6,40.8,37.8
user_00390,meditation,60.1,37.8,43.3
user_00391,music,85.3,67.8,69.8
